,WORD,POS_TAG,COUNT,COUNT_ADJUST,LOG10
24326,금호건설,NNG,9,37.92203389830509,1.5788916221028066
24327,까딱하,VV,9,37.92203389830509,1.5788916221028066
24328,병치레하,VV,9,37.92203389830509,1.5788916221028066
24329,쌍촌동,NNP,9,37.92203389830509,1.5788916221028066
24330,비샤,NNG,9,37.92203389830509,1.5788916221028066
24331,층수,,9,37.92203389830509,1.5788916221028066
24332,중매결혼,NNP,9,37.92203389830509,1.5788916221028066
24333,상가하,VV,9,37.92203389830509,1.5788916221028066
24334,호대,NNP,9,37.92203389830509,1.5788916221028066
24335,도꾜,NNP,9,37.92203389830509,1.5788916221028066
24336,정반대,NNG,9,37.92203389830509,1.5788916221028066
24337,망상,NNG,9,37.92203389830509,1.5788916221028066
24338,외설악,NNP,9,37.92203389830509,1.5788916221028066
24339,빢,NNG,9,37.92203389830509,1.5788916221028066
24340,버,VV,9,37.92203389830509,1.5788916221028066
24341,땡처리,MAG,9,37.92203389830509,1.5788916221028066
24342,재벌가,NNG,9,37.92203389830509,1.5788916221028066
24343,벌서,MAG,9,37.92203389830509,1.5788916221028066
24344,덜컥하,VV,9,37.92203389830509,1.5788916221028066
24345,칠팔십,NNB,9,37.92203389830509,1.5788916221028066
24346,사오일,NR,9,37.92203389830509,1.5788916221028066
24347,떡고,NNG,9,37.92203389830509,1.5788916221028066
24348,딱이,VV,9,37.92203389830509,1.5788916221028066
24349,지까,NNG,9,37.92203389830509,1.5788916221028066
24350,스폰지,NNG,9,37.92203389830509,1.5788916221028066
24351,오천명,NNP,9,37.92203389830509,1.5788916221028066
24352,가라이,NNP,9,37.92203389830509,1.5788916221028066
24353,초면,NNG,9,37.92203389830509,1.5788916221028066
24354,알콩달콩하,VA,9,37.92203389830509,1.5788916221028066
24355,싼타페,NNG,9,37.92203389830509,1.5788916221028066
24356,담합,NNG,9,37.92203389830509,1.5788916221028066
24357,화들짝,MAG,9,37.92203389830509,1.5788916221028066
24358,때려치,VV,9,37.92203389830509,1.5788916221028066
24359,영화,NNP,9,37.92203389830509,1.5788916221028066
24360,오산시장,NNP,9,37.92203389830509,1.5788916221028066
24361,팽창되,VV,9,37.92203389830509,1.5788916221028066
24362,천재지변,NNG,9,37.92203389830509,1.5788916221028066
24363,우자,EC,9,37.92203389830509,1.5788916221028066
24364,새끼발가락,NNP,9,37.92203389830509,1.5788916221028066
24365,엄지발가락,NNG,9,37.92203389830509,1.5788916221028066
24366,연소,NNG,9,37.92203389830509,1.5788916221028066
24367,흔들바위,NNP,9,37.92203389830509,1.5788916221028066
24368,시가지,NNG,9,37.92203389830509,1.5788916221028066
24369,기념품,NNG,9,37.92203389830509,1.5788916221028066
24370,해답,NNG,9,37.92203389830509,1.5788916221028066
24371,타산,NNG,9,37.92203389830509,1.5788916221028066
24372,원점,NNG,9,37.92203389830509,1.5788916221028066
24373,아령,,9,37.92203389830509,1.5788916221028066
24374,배표,MAG,9,37.92203389830509,1.5788916221028066
24375,지작,JKB,9,37.92203389830509,1.5788916221028066
24376,과태,NNG,9,37.92203389830509,1.5788916221028066
24377,홍혜걸,NNG,9,37.92203389830509,1.5788916221028066
24378,위염약,NNP,9,37.92203389830509,1.5788916221028066
24379,보충제,MAG,9,37.92203389830509,1.5788916221028066
24380,소화력,NNG,9,37.92203389830509,1.5788916221028066
24381,이수민,NNP,9,37.92203389830509,1.5788916221028066
24382,발발발,MAG,9,37.92203389830509,1.5788916221028066
24383,저째,MAG,9,37.92203389830509,1.5788916221028066
24384,건축학과,NNP,9,37.92203389830509,1.5788916221028066
24385,청주,NNG,9,37.92203389830509,1.5788916221028066
24386,쪼개지,VV,9,37.92203389830509,1.5788916221028066
24387,게르,NNG,9,37.92203389830509,1.5788916221028066
24388,유난하,VA,9,37.92203389830509,1.5788916221028066
24389,곽지,NNP,9,37.92203389830509,1.5788916221028066
24390,냉정,NNG,9,37.92203389830509,1.5788916221028066
24391,몸단장,NNG,9,37.92203389830509,1.5788916221028066
24392,두암동,NNP,9,37.92203389830509,1.5788916221028066
24393,미래에셋,NNP,9,37.92203389830509,1.5788916221028066
24394,콕콕,NNG,9,37.92203389830509,1.5788916221028066
24395,전일암,NNP,9,37.92203389830509,1.5788916221028066
24396,가을걷이하,VV,9,37.92203389830509,1.5788916221028066
24397,러브스토리,NNG,9,37.92203389830509,1.5788916221028066
24398,인지력,NNG,9,37.92203389830509,1.5788916221028066
24399,들깻잎,MAG,9,37.92203389830509,1.5788916221028066
24400,콧구멍,NNG,9,37.92203389830509,1.5788916221028066
24401,군침,NNG,9,37.92203389830509,1.5788916221028066
24402,이잣돈,NNG,9,37.92203389830509,1.5788916221028066
24403,칠팔백,NR,9,37.92203389830509,1.5788916221028066
24404,이억,,9,37.92203389830509,1.5788916221028066
24405,금강경,NNP,9,37.92203389830509,1.5788916221028066
24406,수간호사,NNG,9,37.92203389830509,1.5788916221028066
24407,노파심,NNG,9,37.92203389830509,1.5788916221028066
24408,수창,MAG,9,37.92203389830509,1.5788916221028066
24409,일재,NNP,9,37.92203389830509,1.5788916221028066
24410,육재,NR,9,37.92203389830509,1.5788916221028066
24411,칠재,NR,9,37.92203389830509,1.5788916221028066
24412,마렵,VA,9,37.92203389830509,1.5788916221028066
24413,친숙하,VA,9,37.92203389830509,1.5788916221028066
24414,강황,NNP,9,37.92203389830509,1.5788916221028066
24415,타산지석,NNG,9,37.92203389830509,1.5788916221028066
24416,마트랑,NNG,9,37.92203389830509,1.5788916221028066
24417,사학,NNG,9,37.92203389830509,1.5788916221028066
24418,상기하,VV,9,37.92203389830509,1.5788916221028066
24419,엊그저께,NR,9,37.92203389830509,1.5788916221028066
24420,탐구,NNG,9,37.92203389830509,1.5788916221028066
24421,금붙이,NNG,9,37.92203389830509,1.5788916221028066
24422,빼빼,VV,9,37.92203389830509,1.5788916221028066
24423,안도타다오,NNP,9,37.92203389830509,1.5788916221028066
24424,강낭콩,NNP,9,37.92203389830509,1.5788916221028066
24425,이전하,VV,9,37.92203389830509,1.5788916221028066
24426,중재자,NNG,9,37.92203389830509,1.5788916221028066
24427,혼쭐,NNG,9,37.92203389830509,1.5788916221028066
24428,성가대,NNP,9,37.92203389830509,1.5788916221028066
24429,간호원,NNG,9,37.92203389830509,1.5788916221028066
24430,교육원,NNG,9,37.92203389830509,1.5788916221028066
24431,동반되,VV,9,37.92203389830509,1.5788916221028066
24432,자유여행,NNP,9,37.92203389830509,1.5788916221028066
24433,국어책,NNP,9,37.92203389830509,1.5788916221028066
24434,시시각각,NNG,9,37.92203389830509,1.5788916221028066
24435,자더라고,EF,9,37.92203389830509,1.5788916221028066
24436,서,NV,9,37.92203389830509,1.5788916221028066
24437,히키코모리,NNG,9,37.92203389830509,1.5788916221028066
24438,짤막짤막하,VA,9,37.92203389830509,1.5788916221028066
24439,세네,NNP,9,37.92203389830509,1.5788916221028066
24440,블라디보스톡,NNG,9,37.92203389830509,1.5788916221028066
24441,워라밸,,9,37.92203389830509,1.5788916221028066
24442,덜컹거리,VV,9,37.92203389830509,1.5788916221028066
24443,오르세,NNP,9,37.92203389830509,1.5788916221028066
24444,옥택연,NNP,9,37.92203389830509,1.5788916221028066
24445,융프라우구,NNP,9,37.92203389830509,1.5788916221028066
24446,르누아르,NNP,9,37.92203389830509,1.5788916221028066
24447,벙벙하,VA,9,37.92203389830509,1.5788916221028066
24448,럭셔리하,VA,9,37.92203389830509,1.5788916221028066
24449,첩경,NNG,9,37.92203389830509,1.5788916221028066
24450,동대구,NNP,9,37.92203389830509,1.5788916221028066
24451,팔공,NNP,9,37.92203389830509,1.5788916221028066
24452,칠팔십,SN,9,37.92203389830509,1.5788916221028066
24453,노부유키,NNP,9,37.92203389830509,1.5788916221028066
24454,아싸리,NNG,9,37.92203389830509,1.5788916221028066
24455,파이브헌드레드,,9,37.92203389830509,1.5788916221028066
24456,할부료,NNG,9,37.92203389830509,1.5788916221028066
24457,목젖,NNG,9,37.92203389830509,1.5788916221028066
24458,백이,NNP,9,37.92203389830509,1.5788916221028066
24459,산,NNB,9,37.92203389830509,1.5788916221028066
24460,드르륵,NNG,9,37.92203389830509,1.5788916221028066
24461,실험관,MAJ,9,37.92203389830509,1.5788916221028066
24462,하여간에,MAG,9,37.92203389830509,1.5788916221028066
24463,파이브헌드레드,NNP,9,37.92203389830509,1.5788916221028066
24464,쪼이,VV,9,37.92203389830509,1.5788916221028066
24465,자,JKV,9,37.92203389830509,1.5788916221028066
24466,차다보,VV,9,37.92203389830509,1.5788916221028066
24467,그득그득,MAG,9,37.92203389830509,1.5788916221028066
24468,호리하,VV,9,37.92203389830509,1.5788916221028066
24469,진짜,VA,9,37.92203389830509,1.5788916221028066
24470,메트스퀘어기,NNP,9,37.92203389830509,1.5788916221028066
24471,록키,NNG,9,37.92203389830509,1.5788916221028066
24472,봐지,VV,9,37.92203389830509,1.5788916221028066
24473,공값,NNG,9,37.92203389830509,1.5788916221028066
24474,배팅,NNG,9,37.92203389830509,1.5788916221028066
24475,허전,MAG,9,37.92203389830509,1.5788916221028066
24476,시엔비,NNG,9,37.92203389830509,1.5788916221028066
24477,재정되,VV,9,37.92203389830509,1.5788916221028066
24478,짬내,VV,9,37.92203389830509,1.5788916221028066
24479,운전수,NNG,9,37.92203389830509,1.5788916221028066
24480,마을버스,NNG,9,37.92203389830509,1.5788916221028066
24481,까메오,NNP,9,37.92203389830509,1.5788916221028066
24482,인어,NNG,9,37.92203389830509,1.5788916221028066
24483,몰라주,VV,9,37.92203389830509,1.5788916221028066
24484,수긍하,VV,9,37.92203389830509,1.5788916221028066
24485,중량감,NNP,9,37.92203389830509,1.5788916221028066
24486,아티스트,NNG,9,37.92203389830509,1.5788916221028066
24487,강호,NNG,9,37.92203389830509,1.5788916221028066
24488,격파하,VV,9,37.92203389830509,1.5788916221028066
24489,가해,NNG,9,37.92203389830509,1.5788916221028066
24490,쨍쨍,MAG,9,37.92203389830509,1.5788916221028066
24491,방카,NNG,9,37.92203389830509,1.5788916221028066
24492,까메오,NNG,9,37.92203389830509,1.5788916221028066
24493,그리워지,VV,9,37.92203389830509,1.5788916221028066
24494,아등바등,,9,37.92203389830509,1.5788916221028066
24495,아라랑,,9,37.92203389830509,1.5788916221028066
24496,까리,NNG,9,37.92203389830509,1.5788916221028066
24497,삭제하,VV,9,37.92203389830509,1.5788916221028066
24498,대니까,EC,9,37.92203389830509,1.5788916221028066
24499,놀고먹,VV,9,37.92203389830509,1.5788916221028066
24500,에스엠차,NNG,9,37.92203389830509,1.5788916221028066
24501,유발,NNP,9,37.92203389830509,1.5788916221028066
24502,찝,VA,9,37.92203389830509,1.5788916221028066
24503,보라도,NNP,9,37.92203389830509,1.5788916221028066
24504,요령껏,MAG,9,37.92203389830509,1.5788916221028066
24505,도롱뇽,NNP,9,37.92203389830509,1.5788916221028066
24506,미시비시,NNP,9,37.92203389830509,1.5788916221028066
24507,사단지,NNP,9,37.92203389830509,1.5788916221028066
24508,덜썩,NNP,9,37.92203389830509,1.5788916221028066
24509,발뒤꿈치,NNG,9,37.92203389830509,1.5788916221028066
24510,겉핥,VV,9,37.92203389830509,1.5788916221028066
24511,저송,NNG,9,37.92203389830509,1.5788916221028066
24512,코메디언,NNG,9,37.92203389830509,1.5788916221028066
24513,으려다가,EC,9,37.92203389830509,1.5788916221028066
24514,세수하,VV,9,37.92203389830509,1.5788916221028066
24515,녹두죽,NNG,9,37.92203389830509,1.5788916221028066
24516,랑가,EC,9,37.92203389830509,1.5788916221028066
24517,김종국이,NNP,9,37.92203389830509,1.5788916221028066
24518,스팸,MAG,9,37.92203389830509,1.5788916221028066
24519,무인차,NNP,9,37.92203389830509,1.5788916221028066
24520,펄,NNP,9,37.92203389830509,1.5788916221028066
24521,잠깐잠깐,MAG,9,37.92203389830509,1.5788916221028066
24522,달리하,VV,9,37.92203389830509,1.5788916221028066
24523,이라던지요,NNG,9,37.92203389830509,1.5788916221028066
24524,말라붙,VV,9,37.92203389830509,1.5788916221028066
24525,씨씨티브이,NNG,9,37.92203389830509,1.5788916221028066
24526,잡식,NNG,9,37.92203389830509,1.5788916221028066
24527,펄벅이,,9,37.92203389830509,1.5788916221028066
24528,에레베스트,NNG,9,37.92203389830509,1.5788916221028066
24529,뽈록,MAG,9,37.92203389830509,1.5788916221028066
24530,집적,NNG,9,37.92203389830509,1.5788916221028066
24531,곰곰히,MAG,9,37.92203389830509,1.5788916221028066
24532,펄벅,NNG,9,37.92203389830509,1.5788916221028066
24533,콩닥콩닥하,VV,9,37.92203389830509,1.5788916221028066
24534,홍상문학관,NNG,9,37.92203389830509,1.5788916221028066
24535,부채질하,VV,9,37.92203389830509,1.5788916221028066
24536,가타부타,NNP,9,37.92203389830509,1.5788916221028066
24537,낙지볶음,,9,37.92203389830509,1.5788916221028066
24538,쳐성,NNG,9,37.92203389830509,1.5788916221028066
24539,밥톨,NNG,9,37.92203389830509,1.5788916221028066
24540,본다,NNG,9,37.92203389830509,1.5788916221028066
24541,집중되,VV,9,37.92203389830509,1.5788916221028066
24542,가오리찜,NNG,9,37.92203389830509,1.5788916221028066
24543,모양틀,NNG,9,37.92203389830509,1.5788916221028066
24544,친,NNG,9,37.92203389830509,1.5788916221028066
24545,패류,NNG,9,37.92203389830509,1.5788916221028066
24546,밀양식,NNG,9,37.92203389830509,1.5788916221028066
24547,산촌,NNG,9,37.92203389830509,1.5788916221028066
24548,가지기도,NNG,9,37.92203389830509,1.5788916221028066
24549,우미,NNP,9,37.92203389830509,1.5788916221028066
24550,배타,NNG,9,37.92203389830509,1.5788916221028066
24551,정립,NNG,9,37.92203389830509,1.5788916221028066
24552,구채,NNP,9,37.92203389830509,1.5788916221028066
24553,거상하,VV,9,37.92203389830509,1.5788916221028066
24554,학과,NNG,9,37.92203389830509,1.5788916221028066
24555,내팽개치,VV,9,37.92203389830509,1.5788916221028066
24556,역기능,NNG,9,37.92203389830509,1.5788916221028066
24557,에디터,NNG,9,37.92203389830509,1.5788916221028066
24558,삼다수,NNP,9,37.92203389830509,1.5788916221028066
24559,맛조개,NNP,9,37.92203389830509,1.5788916221028066
24560,팽,MAG,9,37.92203389830509,1.5788916221028066
24561,뿍,NNG,9,37.92203389830509,1.5788916221028066
24562,굵직하,VA,9,37.92203389830509,1.5788916221028066
24563,거상,NNG,9,37.92203389830509,1.5788916221028066
24564,리니지,,9,37.92203389830509,1.5788916221028066
24565,블렛,NNG,9,37.92203389830509,1.5788916221028066
24566,노래지,VV,9,37.92203389830509,1.5788916221028066
24567,해킹,NNG,9,37.92203389830509,1.5788916221028066
24568,현우,NNG,9,37.92203389830509,1.5788916221028066
24569,최단,NNG,9,37.92203389830509,1.5788916221028066
24570,역설,NNG,9,37.92203389830509,1.5788916221028066
24571,머위,NNG,9,37.92203389830509,1.5788916221028066
24572,어나,NNP,9,37.92203389830509,1.5788916221028066
24573,으깨기,NNG,9,37.92203389830509,1.5788916221028066
24574,냉국,MAG,9,37.92203389830509,1.5788916221028066
24575,밤샘,NNG,9,37.92203389830509,1.5788916221028066
24576,부사수,NNP,9,37.92203389830509,1.5788916221028066
24577,프래그램,NNG,9,37.92203389830509,1.5788916221028066
24578,배팅,MAG,9,37.92203389830509,1.5788916221028066
24579,사행,NNG,9,37.92203389830509,1.5788916221028066
24580,불포화,NNG,9,37.92203389830509,1.5788916221028066
24581,일조,NR,9,37.92203389830509,1.5788916221028066
24582,액상,NNG,9,37.92203389830509,1.5788916221028066
24583,세지,VV,9,37.92203389830509,1.5788916221028066
24584,안드로이드,NNG,9,37.92203389830509,1.5788916221028066
24585,관심하,VV,9,37.92203389830509,1.5788916221028066
24586,할머님,NNG,9,37.92203389830509,1.5788916221028066
24587,저하증,NNG,9,37.92203389830509,1.5788916221028066
24588,특장점,NNG,9,37.92203389830509,1.5788916221028066
24589,마트나,NNP,9,37.92203389830509,1.5788916221028066
24590,셔,MAG,9,37.92203389830509,1.5788916221028066
24591,롱저비티,IC,9,37.92203389830509,1.5788916221028066
24592,으디,NNP,9,37.92203389830509,1.5788916221028066
24593,어뜬,NNG,9,37.92203389830509,1.5788916221028066
24594,느무,NNG,9,37.92203389830509,1.5788916221028066
24595,호반건설,NNG,9,37.92203389830509,1.5788916221028066
24596,천룡,NNP,9,37.92203389830509,1.5788916221028066
24597,두류,NNG,9,37.92203389830509,1.5788916221028066
24598,덧,,9,37.92203389830509,1.5788916221028066
24599,북적거리,VV,9,37.92203389830509,1.5788916221028066
24600,고각,NNP,9,37.92203389830509,1.5788916221028066
24601,리프팅,NNG,9,37.92203389830509,1.5788916221028066
24602,포대기,NNG,9,37.92203389830509,1.5788916221028066
24603,관장,NNG,9,37.92203389830509,1.5788916221028066
24604,추진력,NNG,9,37.92203389830509,1.5788916221028066
24605,헤사,NNG,9,37.92203389830509,1.5788916221028066
24606,으야,EC,9,37.92203389830509,1.5788916221028066
24607,타깃,NNG,9,37.92203389830509,1.5788916221028066
24608,이바지,NNG,9,37.92203389830509,1.5788916221028066
24609,사천,NNP,9,37.92203389830509,1.5788916221028066
24610,사업차,NNG,9,37.92203389830509,1.5788916221028066
24611,데,SL,9,37.92203389830509,1.5788916221028066
24612,개인택시,NNP,9,37.92203389830509,1.5788916221028066
24613,주인분,NNG,9,37.92203389830509,1.5788916221028066
24614,석가,NNG,9,37.92203389830509,1.5788916221028066
24615,활룡,NNG,9,37.92203389830509,1.5788916221028066
24616,항의하,VV,9,37.92203389830509,1.5788916221028066
24617,국제결혼,NNG,9,37.92203389830509,1.5788916221028066
24618,가짐,NNG,9,37.92203389830509,1.5788916221028066
24619,조곤조곤하,VA,9,37.92203389830509,1.5788916221028066
24620,급발진하,VV,9,37.92203389830509,1.5788916221028066
24621,찰보리밥,NNG,9,37.92203389830509,1.5788916221028066
24622,골병들,VV,9,37.92203389830509,1.5788916221028066
24623,골병,MAG,9,37.92203389830509,1.5788916221028066
24624,티비로,NNP,9,37.92203389830509,1.5788916221028066
24625,씨엔비,NNP,9,37.92203389830509,1.5788916221028066
24626,비슬,NNG,9,37.92203389830509,1.5788916221028066
24627,성우,NNG,9,37.92203389830509,1.5788916221028066
24628,회심,NNG,9,37.92203389830509,1.5788916221028066
24629,밀매,NNG,9,37.92203389830509,1.5788916221028066
24630,프란다스,NNG,9,37.92203389830509,1.5788916221028066
24631,뻔뻔,NNP,9,37.92203389830509,1.5788916221028066
24632,본보기,NNG,9,37.92203389830509,1.5788916221028066
24633,성별,NNG,9,37.92203389830509,1.5788916221028066
24634,촉,NNG,9,37.92203389830509,1.5788916221028066
24635,아라도,MAG,9,37.92203389830509,1.5788916221028066
24636,타이틀,NNG,9,37.92203389830509,1.5788916221028066
24637,대광아파트,NNG,9,37.92203389830509,1.5788916221028066
24638,흙돼지,NR,9,37.92203389830509,1.5788916221028066
24639,땐스,NNP,9,37.92203389830509,1.5788916221028066
24640,자릿수,NNG,9,37.92203389830509,1.5788916221028066
24641,우해독,NNG,9,37.92203389830509,1.5788916221028066
24642,강황,NNG,9,37.92203389830509,1.5788916221028066
24643,헤쎄,NNP,9,37.92203389830509,1.5788916221028066
24644,솅기,VV,9,37.92203389830509,1.5788916221028066
24645,오디오북도,NNG,9,37.92203389830509,1.5788916221028066
24646,밀접,NNG,9,37.92203389830509,1.5788916221028066
24647,그렌저,NNG,9,37.92203389830509,1.5788916221028066
24648,ㄴ다던지,ETM,9,37.92203389830509,1.5788916221028066
24649,굉음,NNG,9,37.92203389830509,1.5788916221028066
24650,대형화되,VV,9,37.92203389830509,1.5788916221028066
24651,쫀독쫀독,MAG,9,37.92203389830509,1.5788916221028066
24652,간도,NNG,9,37.92203389830509,1.5788916221028066
24653,사륜,NNP,9,37.92203389830509,1.5788916221028066
24654,구동차,NNG,9,37.92203389830509,1.5788916221028066
24655,녹원,NNG,9,37.92203389830509,1.5788916221028066
24656,스노우타이어,NNG,9,37.92203389830509,1.5788916221028066
24657,갈대밭,NNG,9,37.92203389830509,1.5788916221028066
24658,ㄴ단다고,EC,9,37.92203389830509,1.5788916221028066
24659,유,NNP,9,37.92203389830509,1.5788916221028066
24660,대영동,NNP,9,37.92203389830509,1.5788916221028066
24661,첫차,NNP,9,37.92203389830509,1.5788916221028066
24662,부추김치,NNG,9,37.92203389830509,1.5788916221028066
24663,스모그,NNG,9,37.92203389830509,1.5788916221028066
24664,갱치,NNG,9,37.92203389830509,1.5788916221028066
24665,사억,NNB,9,37.92203389830509,1.5788916221028066
24666,슬로비디오,NNG,9,37.92203389830509,1.5788916221028066
24667,이십이,NR,9,37.92203389830509,1.5788916221028066
24668,낚시대,NNG,9,37.92203389830509,1.5788916221028066
24669,파친코,NNG,9,37.92203389830509,1.5788916221028066
24670,인세,NNG,9,37.92203389830509,1.5788916221028066
24671,슈퍼맨,,9,37.92203389830509,1.5788916221028066
24672,견원지간,NNP,9,37.92203389830509,1.5788916221028066
24673,철천,NNP,9,37.92203389830509,1.5788916221028066
24674,지원수,NNP,9,37.92203389830509,1.5788916221028066
24675,지간,NNP,9,37.92203389830509,1.5788916221028066
24676,야심,NNG,9,37.92203389830509,1.5788916221028066
24677,는에,EC,9,37.92203389830509,1.5788916221028066
24678,나룻배,NNG,9,37.92203389830509,1.5788916221028066
24679,파릇파릇하,VA,9,37.92203389830509,1.5788916221028066
24680,게,NP,9,37.92203389830509,1.5788916221028066
24681,허물,NNG,9,37.92203389830509,1.5788916221028066
24682,쳇바퀴,NNG,9,37.92203389830509,1.5788916221028066
24683,삼사만,NR,9,37.92203389830509,1.5788916221028066
24684,로빈스턴,NNP,9,37.92203389830509,1.5788916221028066
24685,디톡스,NNG,9,37.92203389830509,1.5788916221028066
24686,유하,VV,9,37.92203389830509,1.5788916221028066
24687,골병,NNG,9,37.92203389830509,1.5788916221028066
24688,설,VA,9,37.92203389830509,1.5788916221028066
24689,다는고,EC,9,37.92203389830509,1.5788916221028066
24690,군정,NNG,9,37.92203389830509,1.5788916221028066
24691,맞기,VV,9,37.92203389830509,1.5788916221028066
24692,딩크족,NNG,9,37.92203389830509,1.5788916221028066
24693,만리,NNG,9,37.92203389830509,1.5788916221028066
24694,고인돌,NNP,9,37.92203389830509,1.5788916221028066
24695,베르니더,NNP,9,37.92203389830509,1.5788916221028066
24696,몰입되,VV,9,37.92203389830509,1.5788916221028066
24697,북적하,VV,9,37.92203389830509,1.5788916221028066
24698,아까시아,NNG,9,37.92203389830509,1.5788916221028066
24699,취등록,NNG,9,37.92203389830509,1.5788916221028066
24700,무우,NNG,9,37.92203389830509,1.5788916221028066
24701,촥,NNG,9,37.92203389830509,1.5788916221028066
24702,싸람,NNG,9,37.92203389830509,1.5788916221028066
24703,알토란,NNP,9,37.92203389830509,1.5788916221028066
24704,실용화되,VV,9,37.92203389830509,1.5788916221028066
24705,더,,9,37.92203389830509,1.5788916221028066
24706,쌀뜨물,NNG,9,37.92203389830509,1.5788916221028066
24707,틱스,NNG,9,37.92203389830509,1.5788916221028066
24708,가물가물,MAG,9,37.92203389830509,1.5788916221028066
24709,어제그저께,NNG,9,37.92203389830509,1.5788916221028066
24710,빤짝빤짝하,VA,9,37.92203389830509,1.5788916221028066
24711,로,NNB,9,37.92203389830509,1.5788916221028066
24712,션사,NNP,9,37.92203389830509,1.5788916221028066
24713,시골버스,NNG,9,37.92203389830509,1.5788916221028066
24714,수철,,9,37.92203389830509,1.5788916221028066
24715,새우탕,,9,37.92203389830509,1.5788916221028066
24716,오리로스,MAG,9,37.92203389830509,1.5788916221028066
24717,침샘약,NNG,9,37.92203389830509,1.5788916221028066
24718,꿀꿀이,NNG,9,37.92203389830509,1.5788916221028066
24719,대미,NNG,9,37.92203389830509,1.5788916221028066
24720,조조할인하,VV,9,37.92203389830509,1.5788916221028066
24721,구십팔,NR,9,37.92203389830509,1.5788916221028066
24722,잇따르,VV,9,37.92203389830509,1.5788916221028066
24723,플라톤,NNP,9,37.92203389830509,1.5788916221028066
24724,오인되,VV,9,37.92203389830509,1.5788916221028066
24725,글리세린,NNG,9,37.92203389830509,1.5788916221028066
24726,동결,NNG,9,37.92203389830509,1.5788916221028066
24727,감응,NNG,9,37.92203389830509,1.5788916221028066
24728,특검,NNG,9,37.92203389830509,1.5788916221028066
24729,작업실,NNG,9,37.92203389830509,1.5788916221028066
24730,의제,NNG,9,37.92203389830509,1.5788916221028066
24731,단발,NNG,9,37.92203389830509,1.5788916221028066
24732,제출되,VV,9,37.92203389830509,1.5788916221028066
24733,공업,NNG,9,37.92203389830509,1.5788916221028066
24734,사회학과,NNG,9,37.92203389830509,1.5788916221028066
24735,의약정,NNG,9,37.92203389830509,1.5788916221028066
24736,타결되,VV,9,37.92203389830509,1.5788916221028066
24737,파행,NNG,9,37.92203389830509,1.5788916221028066
24738,온열찜질기,MAJ,9,37.92203389830509,1.5788916221028066
24739,어떤거,NNG,9,37.92203389830509,1.5788916221028066
24740,서포트,MAG,9,37.92203389830509,1.5788916221028066
24741,두개,NNG,9,37.92203389830509,1.5788916221028066
24742,철수몰,NNG,9,37.92203389830509,1.5788916221028066
24743,만가,NNP,9,37.92203389830509,1.5788916221028066
24744,삼백그램,NNG,9,37.92203389830509,1.5788916221028066
24745,성급,NNG,9,37.92203389830509,1.5788916221028066
24746,게이트,NNG,9,37.92203389830509,1.5788916221028066
24747,꿇리,VA,9,37.92203389830509,1.5788916221028066
24748,주젯,NNP,9,37.92203389830509,1.5788916221028066
24749,세대,,9,37.92203389830509,1.5788916221028066
24750,보신,NNG,9,37.92203389830509,1.5788916221028066
24751,블루베리,NNP,9,37.92203389830509,1.5788916221028066
24752,정규직장,NNG,9,37.92203389830509,1.5788916221028066
24753,요요,MAG,9,37.92203389830509,1.5788916221028066
24754,요청,NNG,9,37.92203389830509,1.5788916221028066
24755,병동,NNG,9,37.92203389830509,1.5788916221028066
24756,행거,NNG,9,37.92203389830509,1.5788916221028066
24757,인접하,VV,9,37.92203389830509,1.5788916221028066
24758,어리버리하,VA,9,37.92203389830509,1.5788916221028066
24759,편입하,VV,9,37.92203389830509,1.5788916221028066
24760,남짓,NNB,9,37.92203389830509,1.5788916221028066
24761,매개,NNG,9,37.92203389830509,1.5788916221028066
24762,벽지,NNG,9,37.92203389830509,1.5788916221028066
24763,짠맛,NNG,9,37.92203389830509,1.5788916221028066
24764,간간히,NNP,9,37.92203389830509,1.5788916221028066
24765,개죽산,,9,37.92203389830509,1.5788916221028066
24766,우을증,MAG,9,37.92203389830509,1.5788916221028066
24767,열몇,NNG,9,37.92203389830509,1.5788916221028066
24768,실평수,NNP,9,37.92203389830509,1.5788916221028066
24769,종착,NNG,9,37.92203389830509,1.5788916221028066
24770,부대변,NNP,9,37.92203389830509,1.5788916221028066
24771,하면,EC,9,37.92203389830509,1.5788916221028066
24772,실평,NNG,9,37.92203389830509,1.5788916221028066
24773,부적,NNG,9,37.92203389830509,1.5788916221028066
24774,웰치,NNP,9,37.92203389830509,1.5788916221028066
24775,충성,NNG,9,37.92203389830509,1.5788916221028066
24776,느라구,EC,9,37.92203389830509,1.5788916221028066
24777,사일,NNG,9,37.92203389830509,1.5788916221028066
24778,미켈란젤로,NNP,9,37.92203389830509,1.5788916221028066
24779,예순여덟,NR,9,37.92203389830509,1.5788916221028066
24780,헬스위주,NNG,9,37.92203389830509,1.5788916221028066
24781,사정사정하,VV,9,37.92203389830509,1.5788916221028066
24782,신도,NNP,9,37.92203389830509,1.5788916221028066
24783,렇지만,EC,9,37.92203389830509,1.5788916221028066
24784,갈이,NNG,9,37.92203389830509,1.5788916221028066
24785,과부하,NNG,9,37.92203389830509,1.5788916221028066
24786,대피소,NNG,9,37.92203389830509,1.5788916221028066
24787,비실비실,NNG,9,37.92203389830509,1.5788916221028066
24788,감탄이,NNP,9,37.92203389830509,1.5788916221028066
